mode_choice,car_travel_time_mins,car_travel_cost,car_distance_km,transit_travel_time_mins,transit_travel_cost,transit_transfers,transit_available,bike_travel_time_mins,bike_travel_cost,walk_travel_time_mins,walk_travel_cost,income_over_100k,home_county,rush_hour
Walk,2.816666666666667,10.698857887,1.1137000000000001,9,2.75,0,true,4.868333333333334,0.226236663,8.646666666666667,0.11586409,true,King,false
Car,23.101666666666667,9.805785015,15.6265,378,4,2,true,59.54,3.9492808460000006,136.10833333333332,1.8159334900000002,true,King,false
Car,13.254999999999999,6.176894685000001,9.8435,34,4,1,true,36.42333333333333,2.3866313089999998,103.45666666666666,1.3861856800000003,true,King,false
Car,8.688333333333333,3.2589104339999997,5.1934,37,4,1,true,22.066666666666666,1.3380267010000002,57.608333333333334,0.77035702,true,King,false
Car,5.016666666666667,1.41252501,2.251,38,2.75,0,true,9.57,0.61571603,27.21333333333333,0.3648246600000001,true,King,false
Car,27.9532,22.542230623,19.987299999999998,60,4,1,true,84.12833333333333,5.5475986950000005,240.66,3.2246129900000002,true,King,true
Car,20.904999999999998,12.32743395,19.645,78,4,1,true,84.80666666666666,5.597134978,240.66,3.2245808100000004,true,King,false
Car,8.81,3.7946784720000006,6.0472,31,2.75,0,true,25.03666666666667,1.6528597310000002,72.60833333333333,0.96930987,false,Pierce,true
Car,8.851666666666667,3.7946784720000006,6.0472,33,2.75,0,true,25.083333333333332,1.6528597310000002,72.60833333333333,0.96930987,false,Pierce,false
Transit,2.4699999999999998,10.700050156,1.1156,13,2.75,0,true,4.448333333333333,0.27818001,12.038333333333332,0.16096436,false,King,false
Walk,5.0,11.25502,2.0,9,2.75,0,true,5.0,0.54706,5.0,0.32180000000000003,false,King,false
Car,5.443333333333333,1.555973796,2.4796,28,2.75,0,true,10.67,0.678244988,29.958333333333332,0.39996522,false,King,false
Car,3.9116666666666666,1.1103161940000001,1.7694,18,2.75,0,true,8.145,0.487539872,20.895,0.28022344,false,King,false
Car,4.088333333333334,1.193398518,1.9018,17,2.75,0,true,9.479999999999999,0.536912037,20.676666666666666,0.27729506000000004,false,King,false
Car,13.354999999999999,6.831638618999999,10.886899999999999,80,4,1,true,44.70666666666667,2.9309286560000003,125.885,1.6838184999999999,true,King,false
Car,25.03666666666667,12.631274292,20.1292,0,0,0,false,81.295,5.491716516,241.00666666666666,3.2296169800000003,false,Kitsap,false
Car,25.528333333333332,15.572978421000002,24.8171,82,4,2,true,86.69166666666666,5.738249105,248.235,3.3265914100000002,true,King,false
Car,5.0,1.25502,2.0,16,2.75,0,true,5.0,0.54706,5.0,0.32180000000000003,true,Pierce,true
Transit,2.4699999999999998,10.700050156,1.1156,13,2.75,0,true,4.448333333333333,0.27818001,12.038333333333332,0.16096436,false,King,false
Car,40.208333333333336,24.304529066999997,38.7317,0,0,0,false,138.20666666666665,9.248596359999999,406.555,5.439787650000001,true,Pierce,true
Car,13.868333333333334,5.316766728,8.4728,0,0,0,false,43.76,2.288570804,99.34166666666667,1.3229037099999998,true,Kitsap,true
Car,53.876666666666665,37.63679478,59.978,120,4,3,true,219.38,14.512325620999999,636.67,8.510226260000001,true,King,false
Car,8.358333333333333,3.8904364979999997,6.1998,37,2.75,0,true,20.28666666666667,1.325991381,57.19166666666667,0.7668172200000001,true,Pierce,false
Car,5.145,1.616716764,2.5764,41,2.75,0,true,11.608333333333333,0.755517213,30.32,0.40624032000000004,true,Kitsap,true
Car,2.9166666666666665,0.869289603,1.3853,14,2.75,0,true,6.21,0.37990581700000003,16.031666666666666,0.21496240000000003,true,King,false
Car,17.636666666666667,8.008408122,12.7622,0,0,0,false,53.843333333333334,3.5007737050000007,150.71,2.0172033000000003,true,Pierce,false
Car,5.093333333333334,1.5892945769999998,2.5326999999999997,34,2.75,0,true,12.641666666666667,0.702315628,30.185,0.40469567999999995,false,King,false
Walk,5.0,11.25502,2.0,9,2.75,0,true,5.0,0.54706,5.0,0.32180000000000003,false,King,false
Car,9.575,3.933985692,6.2692,0,0,0,false,34.44666666666667,1.6696271200000001,72.15833333333333,0.9588031,true,Kitsap,false
Car,9.983333333333333,3.64646061,5.811,47,4,1,true,23.726666666666667,1.3134910599999998,57.565000000000005,0.77019612,true,Pierce,false
Car,7.453333333333333,2.687562579,4.2829,22,2.75,0,true,18.46833333333333,1.18958197,50.84,0.68170112,false,King,false
Walk,5.0,1.25502,2.0,9,2.75,0,true,5.0,0.54706,5.0,0.32180000000000003,false,Kitsap,true
Car,5.443333333333333,1.555973796,2.4796,28,2.75,0,true,10.67,0.678244988,29.958333333333332,0.39996522,false,King,false
Car,35.53,21.568899222,34.3722,136,4,1,true,118.08166666666666,7.880700183,341.45,4.57565811,true,Pierce,false
Car,5.461666666666667,2.0499496680000004,3.2668000000000004,25,2.75,0,true,13.34,0.8935678040000001,39.151666666666664,0.5249201600000001,false,King,false
Walk,5.0,1.25502,2.0,14,2.75,0,true,5.0,0.54706,5.0,0.32180000000000003,false,Kitsap,true
Car,3.9116666666666666,1.1103161940000001,1.7694,18,2.75,0,true,8.145,0.487539872,20.895,0.28022344,false,King,false
Car,35.943333333333335,20.816577483000003,33.173300000000005,99,4,2,true,133.85333333333332,8.834499293,382.4916666666667,5.1260970100000005,true,King,false
Car,7.421666666666667,2.62738437,4.187,52,2.75,0,true,17.105,1.099070893,48.248333333333335,0.64599741,true,Kitsap,true
Car,5.0,1.25502,2.0,13,2.75,0,true,5.0,0.54706,5.0,0.32180000000000003,false,Kitsap,false
Car,4.088333333333334,1.193398518,1.9018,17,2.75,0,true,9.479999999999999,0.536912037,20.676666666666666,0.27729506000000004,false,King,false
Walk,4.4766666666666675,1.215863376,1.9376,29,2.75,0,true,7.1,0.4463189010000001,19.645,0.26254053000000005,true,Pierce,false
Car,6.638333333333334,2.534450139,4.0389,23,2.75,0,true,16.928333333333335,1.104760317,48.248333333333335,0.64599741,true,Kitsap,true
Car,36.73833333333334,21.018133695,33.4945,92,4,3,true,134.835,8.894074127000001,382.4916666666667,5.12614528,true,King,false
Walk,5.0,1.25502,2.0,13,2.75,0,true,5.0,0.54706,5.0,0.32180000000000003,false,Kitsap,false
Walk,5.0,1.25502,2.0,28,2.75,0,true,5.0,0.54706,5.0,0.32180000000000003,false,Snohomish,false
Car,4.9766666666666675,1.74949788,2.788,20,2.75,0,true,11.781666666666666,0.76260164,33.605,0.44921670999999996,true,Kitsap,true
Walk,5.0,1.25502,2.0,19,2.75,0,true,5.0,0.54706,5.0,0.32180000000000003,true,Pierce,false
Car,35.943333333333335,20.816577483000003,33.173300000000005,99,4,2,true,133.85333333333332,8.834499293,382.4916666666667,5.1260970100000005,true,King,false
Walk,5.0,1.25502,2.0,9,2.75,0,true,5.0,0.54706,5.0,0.32180000000000003,false,Kitsap,false
Walk,5.0,1.25502,2.0,28,2.75,0,true,5.0,0.54706,5.0,0.32180000000000003,false,Snohomish,false
Walk,4.386666666666667,1.215863376,1.9376,21,2.75,0,true,7.193333333333333,0.4463189010000001,19.645,0.26254053000000005,true,Pierce,false
Car,24.838,7.933922684999999,12.6435,55,4,1,true,50.22833333333333,3.2769441060000006,141.75333333333336,1.8941308900000002,true,King,true
Car,36.73833333333334,21.018133695,33.4945,92,4,3,true,134.835,8.894074127000001,382.4916666666667,5.12614528,true,King,false
Walk,5.0,1.25502,2.0,9,2.75,0,true,5.0,0.54706,5.0,0.32180000000000003,false,Kitsap,false
Car,4.968333333333334,1.74949788,2.788,19,2.75,0,true,11.756666666666666,0.76260164,33.605,0.44920062000000005,true,Kitsap,true
Walk,5.0,1.25502,2.0,28,2.75,0,true,5.0,0.54706,5.0,0.32180000000000003,true,Pierce,false
Car,19.101666666666667,7.900413651,12.5901,57,4,1,true,50.985,3.230416653,141.75333333333336,1.8941308900000002,true,King,false
Walk,5.0,1.25502,2.0,9,2.75,0,true,5.0,0.54706,5.0,0.32180000000000003,false,Kitsap,false
Car,7.421666666666667,2.62738437,4.187,51,2.75,0,true,17.105,1.099070893,48.248333333333335,0.64599741,true,Kitsap,false
Car,3.158333333333333,1.1597012309999999,1.8480999999999999,9,2.75,0,true,8.028333333333332,0.505510793,22.173333333333336,0.29686049999999997,false,King,false
Car,24.838,7.933922684999999,12.6435,55,4,1,true,50.22833333333333,3.2769441060000006,141.75333333333336,1.8941308900000002,true,King,true
Walk,5.0,1.25502,2.0,28,2.75,0,true,5.0,0.54706,5.0,0.32180000000000003,true,Pierce,false
Walk,5.0,1.25502,2.0,9,2.75,0,true,5.0,0.54706,5.0,0.32180000000000003,false,King,false
Car,8.708333333333334,4.072351647,6.4897,0,0,0,false,28.075,1.7915394409999998,77.04166666666667,1.03032315,false,Kitsap,false
Car,6.638333333333334,2.534450139,4.0389,23,2.75,0,true,16.928333333333335,1.104760317,48.248333333333335,0.64599741,true,Kitsap,false
Walk,5.0,1.25502,2.0,7,2.75,0,true,5.0,0.54706,5.0,0.32180000000000003,false,King,false
Car,8.82,4.088290401000001,6.5151,0,0,0,false,27.686666666666667,1.7532725940000005,77.04166666666667,1.03032315,false,Kitsap,false
Car,14.841666666666667,7.6519824419999996,12.1942,51,4,1,true,47.14666666666667,3.075598673,135.31166666666667,1.8092239599999997,false,King,false
Car,25.2142,7.900413651,12.5901,56,4,1,true,50.985,3.230416653,141.75333333333336,1.8941308900000002,true,King,true
Car,4.4766666666666675,1.215863376,1.9376,21,2.75,0,true,7.1,0.4463189010000001,19.645,0.26254053000000005,true,Pierce,false
Car,4.9766666666666675,1.74949788,2.788,21,2.75,0,true,11.781666666666666,0.76260164,33.605,0.44921670999999996,true,Kitsap,false
Walk,5.0,1.25502,2.0,9,2.75,0,true,5.0,0.54706,5.0,0.32180000000000003,false,King,false
Car,5.0,1.25502,2.0,13,2.75,0,true,5.0,0.54706,5.0,0.32180000000000003,false,Kitsap,false
Walk,6.6000000000000005,1.25502,2.0,10,2.75,0,true,5.0,0.54706,5.0,0.32180000000000003,true,King,true
Car,4.386666666666667,1.215863376,1.9376,20,2.75,0,true,7.193333333333333,0.4463189010000001,19.645,0.26254053000000005,true,Pierce,false
Car,4.968333333333334,1.74949788,2.788,23,2.75,0,true,11.756666666666666,0.76260164,33.605,0.44920062000000005,true,Kitsap,false
Car,3.9466666666666668,1.9328563019999998,3.0801999999999996,15,2.75,0,true,13.725,0.7735428400000001,33.05833333333333,0.44149351000000003,false,Kitsap,false
Car,4.528333333333333,1.673004411,2.6660999999999997,26,2.75,0,true,11.610000000000001,0.729258333,32.015,0.42849278999999996,false,King,false
Walk,5.0,1.25502,2.0,7,2.75,0,true,5.0,0.54706,5.0,0.32180000000000003,false,King,false
Walk,6.6000000000000005,1.25502,2.0,10,2.75,0,true,5.0,0.54706,5.0,0.32180000000000003,true,King,true
Car,6.968333333333334,2.370607278,3.7778,30,2.75,0,true,14.913333333333332,0.976912395,42.35666666666667,0.5679930900000001,true,Pierce,false
Car,4.175,1.947853791,3.1041,22,2.75,0,true,12.79,0.752098088,33.05833333333333,0.44149351000000003,false,Kitsap,false
Car,15.081666666666667,7.9825547100000005,12.721,69,4,1,true,40.80166666666666,2.697498154,118.61999999999999,1.58790601,false,King,false
Car,18.816666666666666,7.933922684999999,12.6435,60,4,1,true,50.22833333333333,3.2769441060000006,141.75333333333336,1.8941308900000002,true,King,false
Car,18.628333333333334,10.659888875999998,16.987599999999997,67,4,1,true,62.13,4.023024533999999,172.89333333333335,2.3080139600000003,false,King,false
Walk,5.0,1.25502,2.0,19,2.75,0,true,5.0,0.54706,5.0,0.32180000000000003,true,Kitsap,false
Car,6.901666666666667,2.3683482419999997,3.7742,30,2.75,0,true,14.991666666666667,0.9763379820000001,42.35666666666667,0.5679930900000001,true,Pierce,false
Car,19.101666666666667,7.900413651,12.5901,57,4,1,true,50.985,3.230416653,141.75333333333336,1.8941308900000002,true,King,false
Car,3.158333333333333,1.1597012309999999,1.8480999999999999,9,2.75,0,true,8.028333333333332,0.505510793,22.173333333333336,0.29686049999999997,false,King,false
Car,18.545,10.64194209,16.959,69,4,1,true,61.836666666666666,3.9348111090000004,172.89333333333335,2.3079817800000004,false,King,false
Transit,14.125,5.787148224000001,9.2224,50,4,1,true,37.651666666666664,2.3487200510000004,71.845,1.36045777,false,King,false
Car,3.2550000000000003,0.8133784620000001,1.2962,16,2.75,0,true,6.1033333333333335,0.354549586,14.598333333333333,0.19584748000000002,true,King,false
Car,11.45,16.472012638,10.313799999999999,39,4,1,true,40.64666666666667,2.6260794710000006,111.74,1.48892033,false,King,false
Car,14.841666666666667,7.6519824419999996,12.1942,51,4,1,true,47.14666666666667,3.075598673,135.31166666666667,1.8092239599999997,false,King,false
Transit,14.395000000000001,5.199861615,8.2865,56,4,1,true,37.14833333333333,2.347379754,71.845,1.36045777,false,King,false
Walk,3.1199999999999997,0.803087298,1.2798,17,2.75,0,true,7.336666666666667,0.37637728,16.006666666666668,0.21464060000000001,true,King,false
Car,11.225,6.502509623999999,10.3624,41,4,1,true,40.45,2.56051433,111.74,1.4888881500000002,false,King,false
Car,3.103333333333333,0.8133784620000001,1.2962,10,2.75,0,true,5.915,0.354549586,14.598333333333333,0.19584748000000002,true,King,false
Car,4.528333333333333,1.673004411,2.6660999999999997,26,2.75,0,true,11.610000000000001,0.729258333,32.015,0.42849278999999996,false,King,false
Transit,19.741666666666667,11.802270831,18.8081,60,4,1,true,81.32666666666667,5.317532612000001,230.40166666666667,3.0876710000000003,false,King,false
Walk,3.5733333333333333,0.80886039,1.289,16,2.75,0,true,7.416666666666667,0.373587274,16.006666666666668,0.21464060000000001,true,King,false
Car,2.95,1.157881452,1.8452,14,2.75,0,true,7.8933333333333335,0.494432828,20.626666666666665,0.27608831,false,Pierce,true
Car,8.785,3.332140851,5.3101,49,4,1,true,21.645,1.4133021570000002,58.88,0.7890696900000002,true,Kitsap,false
Car,15.081666666666667,7.9825547100000005,12.721,69,4,1,true,40.80166666666666,2.697498154,118.61999999999999,1.58790601,false,King,false
Car,8.598333333333333,2.7153612719999995,4.3271999999999995,21,2.75,0,true,18.67,1.183619016,52.23166666666667,0.69640738,false,King,false
Walk,5.0,1.25502,2.0,20,2.75,0,true,5.0,0.54706,5.0,0.32180000000000003,true,Kitsap,false
Car,5.0,1.25502,2.0,8,2.75,0,true,5.0,0.54706,5.0,0.32180000000000003,true,Kitsap,false
Transit,20.816666666666666,12.147087575999999,19.357599999999998,61,4,1,true,81.82333333333332,5.306454647000002,230.40166666666667,3.08730093,false,King,false
Walk,2.5283333333333333,0.9294678120000001,1.4812,20,2.75,0,true,7.88,0.36609255200000007,13.483333333333333,0.18052980000000005,false,Pierce,false
Car,9.783333333333333,3.0279867539999996,4.825399999999999,36,2.75,0,true,23.52,1.329328447,54.025,0.7243396200000001,true,King,false
Car,4.9766666666666675,1.74949788,2.788,20,2.75,0,true,11.781666666666666,0.76260164,33.605,0.44921670999999996,true,Kitsap,true
Car,8.443333333333333,2.716804545,4.3295,27,2.75,0,true,18.48166666666667,1.184248135,52.23166666666667,0.69640738,false,King,false
Car,14.918200000000002,3.7315509660000004,5.9466,0,0,0,false,26.908333333333335,1.640441469,71.27333333333333,0.9556011900000001,false,King,true
Car,8.628333333333334,3.3331448670000006,5.3117,43,2.75,0,true,21.596666666666668,1.433105729,58.88,0.7890696900000002,true,Kitsap,false
Car,24.5652,12.744226092,20.3092,28,2.75,0,true,85.12166666666667,5.545848103,238.88166666666666,3.2022318000000003,true,King,true
Car,4.968333333333334,1.74949788,2.788,23,2.75,0,true,11.756666666666666,0.76260164,33.605,0.44920062000000005,true,Kitsap,false
Walk,2.4433333333333334,0.9294678120000001,1.4812,19,2.75,0,true,7.845,0.36322048700000004,13.483333333333333,0.18052980000000005,false,Pierce,false
Car,11.166666666666666,3.713227674,5.9174,0,0,0,false,26.651666666666664,1.640879117,71.27333333333333,0.9556011900000001,false,King,false
Car,8.785,3.332140851,5.3101,49,4,1,true,21.645,1.4133021570000002,58.88,0.7890696900000002,true,Kitsap,false
Car,28.380000000000003,9.497301099,15.1349,96,4,2,true,56.8,3.728706254,163.03,2.1805650699999997,true,King,true
Car,7.421666666666667,2.62738437,4.187,52,2.75,0,true,17.105,1.099070893,48.248333333333335,0.64599741,true,Kitsap,true
Car,24.134000000000004,9.211721298,14.679799999999998,0,0,0,false,61.39666666666667,4.027756603000001,165.48333333333332,2.21863401,false,King,true
Car,2.895,1.157881452,1.8452,13,2.75,0,true,7.708333333333333,0.494432828,20.626666666666665,0.27608831,false,Pierce,false
Car,17.358333333333334,8.689193721,13.847100000000001,100,4,2,true,50.32333333333334,3.2987170939999997,144.88666666666668,1.9351121199999999,true,King,false
Car,5.0,1.25502,2.0,8,2.75,0,true,5.0,0.54706,5.0,0.32180000000000003,true,Kitsap,false
Car,10.313333333333333,3.1946534100000004,5.091,38,2.75,0,true,23.778333333333332,1.335975226,54.025,0.7243396200000001,true,King,false
Car,24.255000000000003,9.217117883999999,14.6884,0,0,0,false,61.60333333333333,4.027756603000001,165.48333333333332,2.21863401,false,King,true
Car,6.638333333333334,2.534450139,4.0389,23,2.75,0,true,16.928333333333335,1.104760317,48.248333333333335,0.64599741,true,Kitsap,false
Car,5.0,1.25502,2.0,24,2.75,0,true,5.0,0.54706,5.0,0.32180000000000003,false,King,false
Car,47.0668,23.77886394,37.894,0,0,0,false,142.80666666666667,9.612145083000001,421.155,5.636745339999999,true,Pierce,true
Car,8.628333333333334,3.3331448670000006,5.3117,43,2.75,0,true,21.596666666666668,1.433105729,58.88,0.7890696900000002,true,Kitsap,false
Car,7.444999999999999,2.5128637950000003,4.0045,48,2.75,0,true,16.776666666666667,1.095350885,47.10333333333333,0.6302453,true,King,false
Car,5.0,1.25502,2.0,24,2.75,0,true,5.0,0.54706,5.0,0.32180000000000003,false,King,false
Car,6.011666666666667,2.243724756,3.5756,52,2.75,0,true,14.766666666666667,0.9780338680000001,43.0,0.5753140400000001,false,Kitsap,true
Car,35.92166666666667,24.211469334000004,38.583400000000005,0,0,0,false,143.08666666666667,9.613430674000002,421.155,5.636745339999999,true,Pierce,false
Car,9.933333333333334,3.0608682780000005,4.877800000000001,29,2.75,0,true,20.565,1.2851807050000001,55.99166666666667,0.75035715,false,King,false
Car,9.496666666666666,3.554593146,5.6646,54,2.75,0,true,24.331666666666667,1.574028385,68.00166666666667,0.9106940000000001,true,King,false
Walk,5.0,1.25502,2.0,29,2.75,0,true,5.0,0.54706,5.0,0.32180000000000003,false,King,false
Car,51.76380000000001,36.93247819599999,42.919599999999996,88,4,1,true,156.75833333333333,10.407761794000002,454.75333333333333,6.076613760000001,false,King,true
Car,6.198333333333333,2.2879642110000002,3.6461,48,2.75,0,true,15.191666666666666,0.9973177330000002,43.0,0.5753140400000001,false,Kitsap,true
Car,10.795,3.238014351000001,5.160100000000001,30,2.75,0,true,21.978333333333335,1.283430113,55.99166666666667,0.74944002,false,King,false
Walk,5.0,1.25502,2.0,24,2.75,0,true,5.0,0.54706,5.0,0.32180000000000003,false,King,false
Car,9.433333333333334,3.4899596160000006,5.5616,48,2.75,0,true,24.451666666666664,1.58291811,68.00166666666667,0.9106940000000001,true,King,false
Car,35.32333333333334,24.131524560000003,38.456,92,4,1,true,140.69333333333333,9.369305149,409.2416666666667,5.468186500000001,false,King,false
Bike,12.3794,14.918172376000001,7.8376,18,2.75,0,true,30.258333333333333,1.8770449190000003,81.55,1.09035494,false,King,true
Walk,5.0,1.25502,2.0,9,2.75,0,true,5.0,0.54706,5.0,0.32180000000000003,false,King,false
Car,6.6000000000000005,1.25502,2.0,9,2.75,0,true,5.0,0.54706,5.0,0.32180000000000003,false,King,true
Transit,15.631,3.8175198360000007,6.083600000000001,37,2.75,0,true,28.846666666666668,1.7678517430000003,73.94333333333334,0.9864457200000001,false,King,true
Car,7.843333333333334,3.402045465,5.4215,0,0,0,false,22.09333333333333,1.4683090400000003,63.63166666666667,0.85267346,false,Kitsap,true
Car,6.6000000000000005,1.25502,2.0,9,2.75,0,true,5.0,0.54706,5.0,0.32180000000000003,false,King,true
Car,7.3116666666666665,3.122113254,4.9754,65,4,1,true,20.509999999999998,1.360921162,59.775,0.80059013,false,King,false
Car,6.011666666666667,2.243724756,3.5756,50,2.75,0,true,14.766666666666667,0.9780338680000001,43.0,0.5753140400000001,false,Kitsap,true
Transit,8.998333333333333,4.711909839,7.5089,22,2.75,0,true,29.793333333333333,1.8620007690000002,81.55,1.09035494,false,King,false
Car,5.0,1.25502,2.0,9,2.75,0,true,5.0,0.54706,5.0,0.32180000000000003,false,King,false
Walk,12.576666666666666,4.275288381,6.8131,35,2.75,0,true,28.03666666666667,1.8325962940000002,79.77833333333334,1.06576942,false,King,false
Walk,5.0,1.25502,2.0,9,2.75,0,true,5.0,0.54706,5.0,0.32180000000000003,false,King,false
Car,10.916666666666666,3.4922814030000007,5.565300000000001,47,2.75,0,true,22.153333333333332,1.4575046050000002,62.07833333333333,0.8280074900000002,false,King,false
Car,5.0,1.25502,2.0,9,2.75,0,true,5.0,0.54706,5.0,0.32180000000000003,false,King,false
Transit,13.675200000000002,4.273594104,6.8104,27,2.75,0,true,26.790000000000003,1.648155015,71.46166666666666,0.95727455,false,King,true
Walk,2.4266666666666667,10.626819739,0.9989,9,2.75,0,true,5.025,0.252304072,9.598333333333333,0.12822121,false,King,false
Walk,10.228333333333333,3.228852705,5.1455,81,4,1,true,21.336666666666666,1.407448615,61.725,0.82501475,false,King,false
Car,10.818333333333333,3.2452307160000005,5.171600000000001,42,4,1,true,21.595000000000002,1.4145877480000002,62.07833333333333,0.8280074900000002,false,King,false
Car,5.0,1.25502,2.0,11,2.75,0,true,5.0,0.54706,5.0,0.32180000000000003,false,King,false
Walk,2.2866666666666666,10.618411105,0.9855,11,2.75,0,true,4.193333333333333,0.219754002,9.598333333333333,0.12822121,false,King,false
Car,7.3116666666666665,3.122113254,4.9754,57,4,1,true,20.509999999999998,1.360921162,59.775,0.80059013,false,King,false
Transit,9.665,4.611257234999999,7.3485,27,2.75,0,true,26.946666666666665,1.646842071,71.46166666666666,0.95733891,false,King,false
Walk,5.0,1.25502,2.0,5,2.75,0,true,5.0,0.54706,5.0,0.32180000000000003,false,King,false
