resp_id,wfh,age,income_100k_plus,service_worker
2603,Unable,22,FALSE,FALSE
2604,Unable,44,FALSE,FALSE
2605,Unable,29,FALSE,FALSE
2610,Often,25,FALSE,FALSE
2611,Unable,24,FALSE,TRUE
2614,Unable,32,TRUE,FALSE
2615,Unable,50,FALSE,FALSE
2617,Always,25,TRUE,FALSE
2618,Always,26,FALSE,FALSE
2620,Unable,55,FALSE,FALSE
2622,Often,30,FALSE,FALSE
2623,Unable,46,FALSE,FALSE
2625,Unable,37,TRUE,FALSE
2626,Often,36,TRUE,FALSE
2628,Unable,60,TRUE,FALSE
2629,Always,44,TRUE,TRUE
2630,Often,44,TRUE,FALSE
2632,Always,53,FALSE,TRUE
2633,Always,59,FALSE,TRUE
2635,Often,26,FALSE,TRUE
2637,Always,74,FALSE,FALSE
2639,Often,30,FALSE,FALSE
2640,Always,39,FALSE,FALSE
2642,Always,56,FALSE,FALSE
2645,Rarely,36,FALSE,FALSE
2646,Unable,33,FALSE,FALSE
2651,Unable,30,FALSE,TRUE
2653,Often,42,TRUE,TRUE
2654,Rarely,36,FALSE,FALSE
2656,Unable,32,FALSE,FALSE
2657,Unable,33,FALSE,TRUE
2658,Often,60,FALSE,TRUE
2659,Often,33,TRUE,FALSE
2660,Unable,58,FALSE,FALSE
2661,Unable,55,TRUE,FALSE
2662,Unable,69,TRUE,TRUE
2663,Unable,40,TRUE,FALSE
2665,Unable,60,FALSE,TRUE
2666,Unable,25,FALSE,TRUE
2667,Often,29,FALSE,FALSE
2668,Unable,57,TRUE,FALSE
2671,Unable,51,FALSE,TRUE
2672,Unable,59,FALSE,TRUE
2673,Unable,41,FALSE,TRUE
2674,Unable,41,FALSE,FALSE
2677,Often,20,FALSE,FALSE
2681,Often,25,FALSE,TRUE
2684,Often,40,TRUE,FALSE
2685,Unable,45,TRUE,TRUE
2686,Unable,26,TRUE,FALSE
2687,Rarely,36,TRUE,FALSE
2688,Unable,36,FALSE,FALSE
2690,Often,37,TRUE,FALSE
2692,Unable,53,FALSE,TRUE
2693,Unable,68,FALSE,FALSE
2696,Always,63,FALSE,TRUE
2697,Unable,65,TRUE,FALSE
2700,Unable,52,FALSE,FALSE
2701,Often,31,FALSE,FALSE
2703,Often,35,TRUE,FALSE
2705,Unable,58,FALSE,FALSE
2713,Often,31,TRUE,FALSE
2714,Often,67,TRUE,FALSE
2716,Rarely,60,FALSE,TRUE
2718,Unable,42,FALSE,FALSE
2720,Unable,48,FALSE,TRUE
2722,Unable,24,FALSE,TRUE
2723,Unable,65,TRUE,TRUE
2724,Often,30,FALSE,FALSE
2725,Often,51,TRUE,FALSE
2726,Often,44,TRUE,TRUE
2727,Unable,58,FALSE,TRUE
2728,Often,48,TRUE,FALSE
2729,Often,31,TRUE,FALSE
2730,Often,61,TRUE,TRUE
2734,Often,31,TRUE,TRUE
2736,Always,61,FALSE,FALSE
2738,Often,45,TRUE,FALSE
2739,Unable,63,TRUE,TRUE
2740,Unable,50,FALSE,TRUE
2741,Always,61,FALSE,FALSE
2746,Often,61,TRUE,FALSE
2749,Unable,24,FALSE,FALSE
2751,Always,62,FALSE,FALSE
2753,Always,25,FALSE,FALSE
2755,Always,55,FALSE,FALSE
2759,Often,57,FALSE,FALSE
2760,Unable,22,FALSE,TRUE
2761,Unable,49,FALSE,FALSE
2763,Unable,56,TRUE,TRUE
2764,Always,37,FALSE,FALSE
2765,Unable,57,FALSE,FALSE
2767,Always,51,FALSE,FALSE
2770,Unable,52,FALSE,FALSE
2772,Unable,37,FALSE,TRUE
2773,Unable,55,FALSE,TRUE
2775,Often,29,FALSE,FALSE
2778,Rarely,25,FALSE,FALSE
2779,Unable,60,FALSE,FALSE
2780,Often,42,TRUE,TRUE
2781,Often,45,TRUE,TRUE
2783,Always,40,TRUE,FALSE
2786,Unable,24,FALSE,FALSE
2787,Always,31,FALSE,FALSE
2788,Always,48,FALSE,TRUE
2792,Unable,52,FALSE,FALSE
2793,Unable,69,FALSE,TRUE
2795,Unable,43,FALSE,TRUE
2796,Unable,71,FALSE,FALSE
2797,Often,41,TRUE,FALSE
2798,Unable,24,TRUE,TRUE
2800,Rarely,30,FALSE,TRUE
2801,Often,33,FALSE,TRUE
2802,Often,46,TRUE,FALSE
2803,Often,50,TRUE,TRUE
2804,Often,51,FALSE,TRUE
2805,Unable,30,FALSE,FALSE
2807,Unable,34,FALSE,FALSE
2809,Often,53,FALSE,FALSE
2810,Unable,23,FALSE,TRUE
2811,Often,35,FALSE,FALSE
2813,Often,67,FALSE,TRUE
2814,Always,51,FALSE,FALSE
2815,Always,50,TRUE,FALSE
2817,Unable,54,TRUE,FALSE
2818,Unable,76,FALSE,TRUE
2819,Unable,61,FALSE,TRUE
2821,Often,23,FALSE,FALSE
2823,Often,27,TRUE,FALSE
2825,Unable,49,FALSE,FALSE
2827,Often,55,FALSE,FALSE
2829,Unable,52,FALSE,TRUE
2833,Unable,46,TRUE,FALSE
2835,Unable,47,TRUE,TRUE
2836,Often,18,FALSE,FALSE
2839,Unable,58,FALSE,TRUE
2841,Unable,45,FALSE,TRUE
2843,Always,44,FALSE,FALSE
2844,Unable,74,FALSE,TRUE
2849,Often,60,TRUE,FALSE
2853,Often,40,FALSE,FALSE
2854,Often,32,FALSE,FALSE
2855,Unable,22,FALSE,FALSE
2857,Unable,20,TRUE,TRUE
2858,Unable,29,FALSE,TRUE
2861,Often,53,TRUE,FALSE
2862,Often,58,TRUE,FALSE
2864,Often,40,TRUE,FALSE
2865,Unable,31,FALSE,FALSE
2868,Often,64,FALSE,FALSE
2869,Unable,66,FALSE,TRUE
2871,Often,47,FALSE,FALSE
2875,Unable,52,FALSE,FALSE
2880,Rarely,39,FALSE,FALSE
2882,Unable,53,FALSE,TRUE
2883,Often,49,FALSE,TRUE
2885,Often,68,TRUE,FALSE
2886,Unable,21,TRUE,TRUE
2888,Unable,26,FALSE,TRUE
2889,Often,31,FALSE,FALSE
2891,Unable,56,FALSE,TRUE
2893,Unable,68,FALSE,TRUE
2895,Unable,24,FALSE,FALSE
2899,Often,61,FALSE,TRUE
2900,Unable,38,TRUE,FALSE
2901,Unable,52,FALSE,FALSE
2902,Unable,44,FALSE,TRUE
2903,Unable,57,FALSE,TRUE
2904,Often,22,FALSE,TRUE
2906,Often,24,FALSE,FALSE
2914,Unable,25,FALSE,TRUE
2915,Often,36,TRUE,FALSE
2917,Often,31,FALSE,FALSE
2918,Often,71,TRUE,TRUE
2921,Always,23,FALSE,FALSE
2926,Unable,62,FALSE,TRUE
2927,Unable,31,FALSE,TRUE
2928,Unable,63,TRUE,FALSE
2929,Always,51,FALSE,FALSE
2930,Unable,37,FALSE,TRUE
2932,Unable,50,FALSE,TRUE
2934,Unable,77,TRUE,FALSE
2935,Unable,59,FALSE,TRUE
2936,Unable,45,FALSE,FALSE
2937,Unable,33,FALSE,FALSE
2939,Often,67,FALSE,FALSE
2940,Unable,58,FALSE,TRUE
2941,Always,33,TRUE,FALSE
2942,Unable,44,FALSE,TRUE
2944,Unable,22,FALSE,FALSE
2945,Unable,45,FALSE,FALSE
2946,Unable,23,FALSE,TRUE
2947,Unable,64,FALSE,TRUE
2948,Unable,41,TRUE,FALSE
2949,Unable,26,FALSE,FALSE
2951,Often,35,TRUE,FALSE
2953,Unable,29,FALSE,TRUE
2956,Always,71,FALSE,FALSE
2958,Always,40,TRUE,FALSE
2959,Unable,33,FALSE,TRUE
2960,Unable,25,FALSE,FALSE
2963,Unable,49,FALSE,FALSE
2964,Often,38,FALSE,FALSE
2965,Rarely,45,FALSE,FALSE
2966,Unable,48,FALSE,TRUE
2968,Often,24,TRUE,FALSE
2969,Unable,54,FALSE,TRUE
2972,Often,37,FALSE,TRUE
2975,Often,69,TRUE,FALSE
2976,Unable,55,TRUE,FALSE
2977,Often,44,FALSE,FALSE
2979,Unable,40,FALSE,FALSE
2981,Often,33,TRUE,TRUE
2985,Often,24,FALSE,TRUE
2986,Unable,62,FALSE,FALSE
2990,Often,29,FALSE,TRUE
2991,Often,67,TRUE,FALSE
2993,Always,40,TRUE,TRUE
2995,Unable,63,TRUE,TRUE
2996,Unable,51,FALSE,TRUE
2997,Unable,30,FALSE,FALSE
2998,Unable,20,FALSE,TRUE
2999,Unable,42,FALSE,TRUE
3000,Often,40,FALSE,FALSE
3003,Unable,27,FALSE,FALSE
3005,Always,80,TRUE,FALSE
3010,Often,56,FALSE,FALSE
3011,Unable,41,FALSE,FALSE
3012,Often,35,FALSE,FALSE
3014,Often,22,FALSE,TRUE
3016,Unable,26,FALSE,FALSE
3017,Unable,55,TRUE,TRUE
3022,Unable,40,FALSE,TRUE
3023,Unable,37,FALSE,TRUE
3024,Often,47,FALSE,TRUE
3027,Often,29,FALSE,TRUE
3028,Often,70,TRUE,FALSE
3029,Unable,48,FALSE,FALSE
3031,Unable,37,TRUE,FALSE
3032,Often,30,TRUE,FALSE
3034,Unable,58,FALSE,TRUE
3035,Unable,37,TRUE,TRUE
3036,Unable,28,FALSE,TRUE
3040,Unable,52,FALSE,TRUE
3041,Unable,26,TRUE,TRUE
3043,Unable,32,FALSE,TRUE
3044,Often,51,FALSE,FALSE
3045,Always,75,FALSE,FALSE
3047,Unable,54,FALSE,TRUE
3048,Often,60,TRUE,FALSE
3051,Unable,31,FALSE,FALSE
3054,Often,38,FALSE,FALSE
3056,Always,65,FALSE,FALSE
3058,Often,54,FALSE,FALSE
3063,Unable,30,FALSE,TRUE
3065,Unable,39,FALSE,TRUE
3066,Always,25,FALSE,FALSE
3067,Always,47,FALSE,FALSE
3069,Unable,46,TRUE,FALSE
3070,Often,45,TRUE,FALSE
3072,Often,31,TRUE,TRUE
3074,Unable,58,FALSE,FALSE
3075,Unable,42,FALSE,FALSE
3077,Unable,30,FALSE,FALSE
3078,Unable,69,FALSE,TRUE
3079,Often,65,FALSE,TRUE
3082,Often,36,FALSE,TRUE
3083,Often,28,FALSE,FALSE
3084,Often,61,TRUE,TRUE
3086,Unable,65,FALSE,TRUE
3087,Always,63,TRUE,FALSE
3088,Unable,74,FALSE,TRUE
3090,Often,32,TRUE,FALSE
3092,Unable,79,FALSE,FALSE
3093,Unable,28,FALSE,TRUE
3095,Often,59,TRUE,FALSE
3096,Often,28,FALSE,TRUE
3097,Unable,59,FALSE,TRUE
3100,Unable,27,FALSE,TRUE
3101,Unable,20,FALSE,TRUE
3102,Often,45,FALSE,TRUE
3104,Unable,43,FALSE,TRUE
3105,Often,35,TRUE,FALSE
3107,Unable,56,FALSE,FALSE
3108,Unable,32,FALSE,TRUE
3112,Unable,47,FALSE,FALSE
3116,Always,75,FALSE,TRUE
3118,Always,52,FALSE,FALSE
3120,Unable,28,FALSE,FALSE
3123,Unable,33,FALSE,FALSE
3128,Often,49,FALSE,FALSE
3129,Often,41,FALSE,FALSE
3130,Often,38,TRUE,FALSE
3133,Often,43,FALSE,TRUE
3134,Unable,33,FALSE,FALSE
3136,Often,34,FALSE,TRUE
3137,Unable,31,TRUE,FALSE
3138,Often,26,TRUE,FALSE
3139,Unable,35,TRUE,FALSE
3140,Unable,40,TRUE,FALSE
3141,Often,42,TRUE,FALSE
3143,Often,39,FALSE,TRUE
3148,Unable,66,FALSE,TRUE
3150,Unable,36,FALSE,FALSE
3152,Often,30,FALSE,TRUE
3154,Unable,42,FALSE,TRUE
3155,Unable,46,FALSE,TRUE
3156,Often,38,FALSE,TRUE
3160,Often,30,FALSE,FALSE
3161,Often,23,FALSE,TRUE
3162,Unable,38,FALSE,TRUE
3163,Often,38,TRUE,TRUE
3164,Unable,70,FALSE,TRUE
3166,Unable,37,FALSE,FALSE
3167,Often,46,TRUE,FALSE
3169,Often,24,FALSE,TRUE
3175,Unable,37,TRUE,TRUE
3176,Always,54,FALSE,TRUE
3178,Often,33,FALSE,FALSE
3180,Often,35,TRUE,TRUE
3181,Always,85,FALSE,FALSE
3184,Always,34,FALSE,FALSE
3185,Unable,62,FALSE,TRUE
3187,Unable,33,FALSE,FALSE
3188,Unable,55,FALSE,TRUE
3189,Unable,35,TRUE,FALSE
3190,Unable,20,TRUE,TRUE
3191,Often,33,FALSE,FALSE
3193,Always,29,TRUE,TRUE
3195,Unable,36,FALSE,FALSE
3196,Often,34,FALSE,FALSE
3198,Always,64,FALSE,TRUE
3199,Rarely,48,TRUE,TRUE
3200,Unable,54,FALSE,TRUE
3205,Often,33,FALSE,FALSE
3206,Often,53,FALSE,FALSE
3210,Often,61,FALSE,FALSE
3211,Often,33,FALSE,FALSE
3212,Always,51,FALSE,TRUE
3214,Unable,21,FALSE,FALSE
3215,Often,36,FALSE,TRUE
3216,Often,24,TRUE,FALSE
3219,Often,53,FALSE,FALSE
3220,Rarely,30,FALSE,TRUE
3221,Always,42,TRUE,FALSE
3222,Unable,38,TRUE,FALSE
3223,Often,36,FALSE,FALSE
3225,Unable,57,FALSE,TRUE
3226,Unable,56,FALSE,TRUE
3229,Often,26,FALSE,FALSE
3230,Unable,48,TRUE,FALSE
3233,Often,65,FALSE,TRUE
3237,Unable,48,FALSE,TRUE
3239,Rarely,33,FALSE,FALSE
3241,Unable,29,FALSE,TRUE
3242,Unable,20,FALSE,TRUE
3243,Always,50,FALSE,FALSE
3244,Often,53,FALSE,TRUE
3245,Rarely,20,FALSE,TRUE
3246,Always,58,FALSE,FALSE
3249,Rarely,33,FALSE,TRUE
3250,Often,41,TRUE,FALSE
3251,Unable,27,FALSE,TRUE
3252,Unable,29,FALSE,TRUE
3256,Unable,23,FALSE,TRUE
3257,Always,77,FALSE,FALSE
3259,Unable,42,FALSE,TRUE
3262,Unable,31,FALSE,FALSE
3265,Rarely,32,FALSE,FALSE
3266,Unable,43,FALSE,FALSE
3267,Unable,33,FALSE,TRUE
3268,Often,65,TRUE,FALSE
3269,Always,75,FALSE,TRUE
3270,Unable,44,FALSE,FALSE
3271,Unable,53,FALSE,FALSE
3272,Unable,28,TRUE,TRUE
3273,Often,52,TRUE,FALSE
3275,Unable,37,TRUE,FALSE
3276,Unable,22,FALSE,TRUE
3277,Unable,24,FALSE,TRUE
3279,Always,32,FALSE,TRUE
3281,Rarely,44,FALSE,FALSE
3283,Unable,38,FALSE,TRUE
3285,Always,32,FALSE,FALSE
3286,Often,47,FALSE,FALSE
3287,Unable,40,TRUE,FALSE
3288,Rarely,32,FALSE,TRUE
3293,Rarely,43,TRUE,FALSE
3294,Unable,34,FALSE,TRUE
3295,Always,35,FALSE,FALSE
3298,Always,55,FALSE,FALSE
3300,Unable,23,FALSE,FALSE
3301,Always,62,FALSE,FALSE
3302,Always,71,FALSE,FALSE
3304,Unable,38,FALSE,FALSE
3309,Often,50,FALSE,FALSE
3310,Unable,33,FALSE,FALSE
3311,Unable,63,FALSE,TRUE
3313,Unable,63,FALSE,TRUE
3314,Unable,27,FALSE,FALSE
3320,Unable,34,FALSE,TRUE
3323,Often,23,FALSE,FALSE
3324,Unable,67,FALSE,TRUE
3325,Unable,61,FALSE,FALSE
3326,Often,29,FALSE,FALSE
3328,Rarely,38,TRUE,TRUE
3329,Unable,36,FALSE,FALSE
3330,Often,32,FALSE,TRUE
3331,Unable,61,FALSE,TRUE
3333,Unable,66,TRUE,TRUE
3335,Often,34,FALSE,TRUE
3337,Often,65,FALSE,TRUE
3342,Unable,66,FALSE,TRUE
3343,Unable,55,TRUE,TRUE
3344,Unable,33,TRUE,TRUE
3345,Unable,37,TRUE,FALSE
3347,Always,53,TRUE,FALSE
3348,Often,58,FALSE,FALSE
3349,Unable,40,FALSE,TRUE
3350,Always,26,FALSE,FALSE
3351,Often,55,TRUE,FALSE
3352,Often,41,TRUE,FALSE
3354,Unable,50,FALSE,FALSE
3356,Often,33,FALSE,TRUE
3359,Rarely,24,FALSE,FALSE
3360,Rarely,61,TRUE,FALSE
3365,Often,65,TRUE,FALSE
3366,Often,33,FALSE,FALSE
3367,Often,63,FALSE,FALSE
3371,Unable,48,FALSE,TRUE
3372,Unable,28,FALSE,TRUE
3375,Always,72,TRUE,FALSE
3376,Rarely,40,TRUE,FALSE
3380,Always,67,TRUE,FALSE
3381,Often,77,FALSE,FALSE
3382,Unable,48,FALSE,FALSE
3385,Unable,62,FALSE,TRUE
3388,Rarely,62,TRUE,FALSE
3389,Unable,57,FALSE,FALSE
3395,Unable,65,TRUE,TRUE
3396,Often,47,TRUE,FALSE
3398,Unable,71,FALSE,FALSE
3400,Unable,40,FALSE,TRUE
3401,Unable,37,FALSE,FALSE
3402,Unable,44,TRUE,TRUE
3404,Often,62,TRUE,TRUE
3406,Often,60,TRUE,FALSE
3407,Unable,46,FALSE,FALSE
3410,Unable,39,FALSE,TRUE
3411,Often,38,TRUE,FALSE
3412,Unable,37,TRUE,FALSE
3413,Always,48,FALSE,FALSE
3417,Often,50,TRUE,FALSE
3418,Unable,38,FALSE,FALSE
3419,Often,47,TRUE,FALSE
3420,Unable,50,FALSE,TRUE
3422,Always,45,TRUE,FALSE
3424,Often,30,FALSE,TRUE
3425,Unable,52,FALSE,TRUE
3427,Unable,42,TRUE,TRUE
3429,Often,36,TRUE,FALSE
3430,Often,40,FALSE,FALSE
3433,Often,31,FALSE,TRUE
3434,Unable,30,TRUE,TRUE
3436,Unable,30,FALSE,TRUE
3437,Unable,25,FALSE,FALSE
3440,Often,57,FALSE,TRUE
3441,Unable,46,FALSE,TRUE
3444,Always,34,TRUE,TRUE
3445,Unable,63,FALSE,TRUE
3446,Always,39,FALSE,FALSE
3451,Often,64,FALSE,FALSE
3452,Often,60,FALSE,FALSE
3453,Unable,68,FALSE,TRUE
3456,Always,40,FALSE,FALSE
3457,Always,37,FALSE,TRUE
3459,Unable,61,FALSE,TRUE
3460,Often,34,TRUE,FALSE
3461,Unable,38,FALSE,FALSE
3462,Unable,69,TRUE,FALSE
3464,Unable,36,FALSE,TRUE
3465,Unable,77,TRUE,TRUE
3466,Unable,33,FALSE,TRUE
3467,Unable,65,FALSE,FALSE
3468,Always,33,FALSE,FALSE
3469,Unable,35,TRUE,FALSE
3472,Often,33,TRUE,TRUE
3473,Unable,35,FALSE,TRUE
3476,Often,46,TRUE,FALSE
3477,Often,38,TRUE,FALSE
3478,Often,60,FALSE,FALSE
3481,Often,41,FALSE,FALSE
3482,Always,55,TRUE,FALSE
3484,Unable,36,TRUE,TRUE
3487,Unable,26,TRUE,TRUE
3488,Often,22,FALSE,FALSE
3490,Often,50,TRUE,FALSE
3492,Unable,23,FALSE,TRUE
3499,Unable,50,FALSE,TRUE
3500,Unable,23,FALSE,FALSE
3504,Unable,31,FALSE,FALSE
3506,Unable,58,FALSE,TRUE
3509,Often,60,FALSE,FALSE
3510,Often,61,TRUE,TRUE
3511,Unable,62,FALSE,TRUE
3512,Unable,42,FALSE,FALSE
3513,Often,44,TRUE,FALSE
3521,Often,69,TRUE,FALSE
3522,Unable,35,FALSE,FALSE
3523,Often,25,FALSE,FALSE
3524,Often,28,TRUE,FALSE
3525,Unable,37,FALSE,TRUE
3526,Unable,45,TRUE,TRUE
3528,Unable,51,FALSE,TRUE
3529,Unable,40,FALSE,FALSE
3530,Unable,64,FALSE,TRUE
3531,Unable,55,FALSE,FALSE
3532,Often,71,TRUE,FALSE
3533,Often,69,TRUE,TRUE
3534,Always,75,TRUE,FALSE
3538,Often,39,FALSE,TRUE
3539,Often,34,FALSE,TRUE
3541,Unable,43,FALSE,FALSE
3544,Always,38,FALSE,TRUE
3545,Always,36,FALSE,FALSE
3550,Unable,19,TRUE,FALSE
3553,Always,54,TRUE,FALSE
3557,Often,39,TRUE,TRUE
3558,Unable,46,TRUE,TRUE
3559,Often,30,FALSE,FALSE
3560,Often,47,FALSE,FALSE
3561,Unable,64,TRUE,TRUE
3563,Often,22,FALSE,FALSE
3565,Often,25,TRUE,TRUE
3567,Unable,43,TRUE,FALSE
3570,Often,60,TRUE,TRUE
3572,Unable,68,FALSE,TRUE
3573,Often,61,FALSE,FALSE
3574,Unable,40,FALSE,TRUE
3576,Often,46,FALSE,FALSE
3579,Unable,37,FALSE,TRUE
3580,Unable,52,FALSE,TRUE
3581,Often,34,TRUE,FALSE
3584,Unable,31,TRUE,FALSE
3587,Unable,43,TRUE,TRUE
3589,Often,38,TRUE,FALSE
3591,Often,35,TRUE,FALSE
3592,Often,44,TRUE,TRUE
3593,Always,42,FALSE,TRUE
3594,Always,49,FALSE,FALSE
3595,Often,35,FALSE,FALSE
3597,Unable,28,FALSE,TRUE
3601,Unable,57,TRUE,TRUE
3603,Always,57,FALSE,FALSE
3606,Often,38,TRUE,FALSE
3608,Rarely,39,FALSE,FALSE
3609,Rarely,65,FALSE,FALSE
3614,Unable,47,FALSE,TRUE
3616,Unable,66,FALSE,TRUE
3618,Unable,32,TRUE,FALSE
3621,Unable,70,FALSE,FALSE
3622,Often,35,TRUE,FALSE
3623,Often,33,FALSE,FALSE
3624,Often,34,TRUE,FALSE
3625,Unable,31,TRUE,TRUE
3628,Unable,50,FALSE,TRUE
3630,Unable,26,FALSE,FALSE
3633,Often,41,FALSE,FALSE
3634,Often,35,FALSE,FALSE
3635,Unable,75,FALSE,FALSE
3636,Unable,59,TRUE,TRUE
3637,Often,29,FALSE,TRUE
3638,Unable,20,TRUE,FALSE
3640,Unable,52,TRUE,FALSE
3642,Always,68,TRUE,TRUE
3644,Often,55,TRUE,FALSE
3645,Unable,66,FALSE,TRUE
3646,Unable,33,FALSE,TRUE
3648,Rarely,25,TRUE,FALSE
3649,Often,50,FALSE,TRUE
3650,Unable,57,FALSE,TRUE
3651,Unable,22,FALSE,FALSE
3652,Unable,20,FALSE,FALSE
3653,Unable,33,FALSE,FALSE
3654,Unable,42,FALSE,TRUE
3656,Often,33,TRUE,FALSE
3657,Often,56,TRUE,FALSE
3658,Often,55,FALSE,TRUE
3660,Unable,44,FALSE,TRUE
3661,Unable,49,FALSE,FALSE
3664,Often,44,FALSE,FALSE
3669,Unable,52,FALSE,FALSE
3670,Often,44,TRUE,TRUE
3676,Often,36,FALSE,TRUE
3677,Often,59,TRUE,FALSE
3678,Always,54,FALSE,FALSE
3683,Often,30,TRUE,FALSE
3685,Unable,48,TRUE,FALSE
3689,Often,71,FALSE,TRUE
3690,Unable,38,FALSE,FALSE
3691,Unable,35,FALSE,TRUE
3693,Always,69,TRUE,FALSE
3696,Often,37,TRUE,FALSE
3698,Unable,21,FALSE,TRUE
3700,Unable,68,FALSE,TRUE
3702,Always,56,FALSE,FALSE
3703,Often,33,FALSE,FALSE
3704,Often,37,TRUE,TRUE
3706,Often,32,FALSE,TRUE
3707,Unable,58,FALSE,FALSE
3708,Unable,58,FALSE,FALSE
3709,Unable,38,FALSE,TRUE
3710,Often,63,TRUE,FALSE
3711,Often,37,TRUE,FALSE
3713,Rarely,20,FALSE,TRUE
3714,Unable,62,FALSE,FALSE
3716,Often,32,FALSE,TRUE
3720,Often,49,TRUE,FALSE
3721,Often,59,FALSE,FALSE
3722,Unable,64,FALSE,FALSE
3729,Often,54,FALSE,FALSE
3730,Unable,57,FALSE,FALSE
3733,Rarely,34,TRUE,FALSE
3736,Unable,32,FALSE,TRUE
3738,Often,70,FALSE,FALSE
3741,Unable,76,FALSE,FALSE
3742,Unable,46,TRUE,TRUE
3746,Unable,35,TRUE,TRUE
3747,Unable,71,FALSE,TRUE
3749,Unable,54,TRUE,FALSE
3750,Often,61,TRUE,FALSE
3751,Often,61,TRUE,FALSE
3752,Always,61,FALSE,FALSE
3758,Often,40,FALSE,TRUE
3759,Often,40,FALSE,FALSE
3761,Often,25,TRUE,FALSE
3762,Unable,46,FALSE,TRUE
3763,Often,19,FALSE,FALSE
3765,Unable,22,FALSE,FALSE
3766,Unable,33,FALSE,TRUE
3767,Often,37,TRUE,FALSE
3768,Unable,54,FALSE,FALSE
3769,Unable,32,FALSE,FALSE
3770,Unable,28,FALSE,FALSE
3773,Often,71,FALSE,TRUE
3774,Unable,24,TRUE,FALSE
3775,Unable,67,FALSE,FALSE
3779,Often,45,TRUE,FALSE
3781,Always,60,FALSE,FALSE
3782,Often,41,FALSE,FALSE
3784,Rarely,43,TRUE,FALSE
3785,Often,39,FALSE,FALSE
3787,Often,39,FALSE,FALSE
3789,Often,45,TRUE,FALSE
3792,Unable,54,FALSE,TRUE
3793,Often,42,TRUE,FALSE
3794,Unable,41,TRUE,FALSE
3795,Often,55,TRUE,FALSE
3796,Unable,21,FALSE,TRUE
3798,Always,46,FALSE,FALSE
3799,Always,52,FALSE,FALSE
3801,Often,40,TRUE,FALSE
3802,Unable,62,TRUE,TRUE
3804,Unable,52,FALSE,FALSE
3805,Often,54,FALSE,FALSE
3808,Unable,25,FALSE,FALSE
3809,Unable,76,FALSE,TRUE
3810,Always,56,FALSE,FALSE
3811,Often,48,TRUE,FALSE
3812,Unable,29,FALSE,TRUE
3814,Unable,50,FALSE,TRUE
3817,Always,39,FALSE,TRUE
3819,Always,28,FALSE,FALSE
3820,Unable,62,FALSE,TRUE
3821,Often,20,FALSE,TRUE
3823,Often,55,TRUE,TRUE
3824,Often,70,FALSE,FALSE
3825,Often,35,TRUE,FALSE
3826,Often,35,TRUE,FALSE
3827,Unable,40,FALSE,TRUE
3828,Often,51,FALSE,FALSE
3829,Always,66,FALSE,FALSE
3830,Always,29,FALSE,FALSE
3834,Unable,61,FALSE,FALSE
3835,Unable,54,FALSE,TRUE
3836,Often,25,FALSE,TRUE
3837,Rarely,25,FALSE,FALSE
3838,Unable,36,FALSE,FALSE
3839,Unable,57,FALSE,TRUE
3841,Unable,73,FALSE,TRUE
3844,Unable,55,FALSE,TRUE
3845,Unable,45,TRUE,FALSE
3846,Always,30,FALSE,FALSE
3849,Often,40,TRUE,TRUE
3850,Unable,40,TRUE,FALSE
3851,Unable,25,FALSE,TRUE
3852,Often,38,TRUE,FALSE
3857,Unable,73,FALSE,FALSE
3859,Unable,32,FALSE,TRUE
3860,Unable,50,FALSE,TRUE
3863,Always,53,FALSE,FALSE
3865,Always,49,FALSE,FALSE
3866,Unable,31,FALSE,FALSE
3867,Unable,67,FALSE,TRUE
3868,Often,57,FALSE,TRUE
3870,Often,18,TRUE,FALSE
3871,Rarely,46,TRUE,FALSE
3872,Unable,27,FALSE,TRUE
3873,Rarely,22,FALSE,TRUE
3875,Rarely,38,FALSE,TRUE
3876,Often,30,FALSE,FALSE
3877,Rarely,33,TRUE,TRUE
3879,Unable,69,TRUE,FALSE
3880,Unable,24,FALSE,TRUE
3881,Often,60,FALSE,FALSE
3882,Always,55,TRUE,FALSE
3884,Unable,21,FALSE,FALSE
3887,Unable,66,FALSE,TRUE
3888,Unable,56,FALSE,TRUE
3889,Always,40,FALSE,TRUE
3890,Unable,40,TRUE,FALSE
3893,Rarely,29,FALSE,TRUE
3895,Unable,49,FALSE,TRUE
3896,Often,30,TRUE,FALSE
3897,Unable,39,FALSE,FALSE
3899,Unable,40,FALSE,FALSE
3902,Unable,25,FALSE,TRUE
3903,Unable,52,FALSE,FALSE
3904,Unable,37,FALSE,FALSE
3906,Often,33,FALSE,TRUE
3907,Often,77,FALSE,FALSE
3909,Often,69,TRUE,FALSE
3911,Unable,28,FALSE,TRUE
3915,Often,22,FALSE,FALSE
3919,Unable,50,FALSE,FALSE
3921,Unable,21,FALSE,TRUE
3923,Unable,64,TRUE,TRUE
3924,Unable,41,FALSE,TRUE
3926,Always,51,FALSE,FALSE
3927,Unable,40,TRUE,FALSE
3929,Often,66,FALSE,TRUE
3930,Always,30,FALSE,FALSE
3931,Unable,37,FALSE,TRUE
3932,Unable,22,FALSE,TRUE
3933,Always,46,TRUE,FALSE
3934,Unable,33,FALSE,TRUE
3940,Unable,25,FALSE,TRUE
3941,Unable,28,FALSE,TRUE
3942,Often,28,FALSE,TRUE
3943,Always,42,TRUE,FALSE
3946,Often,50,TRUE,TRUE
3947,Often,60,TRUE,FALSE
